Snapshot Date,Checkin Date,Discount Code,DayDiff,WeekDay,Hotel_Encoded_Name
37,39,1,3,3,285
37,39,3,3,3,301
37,39,2,3,3,304
37,39,3,3,3,326
37,39,3,3,3,453
37,39,3,3,3,496
37,39,2,3,3,505
37,39,2,3,3,525
37,39,1,3,3,538
37,40,2,4,4,79
37,40,3,4,4,112
37,40,4,4,4,114
37,40,1,4,4,154
37,40,1,4,4,163
37,40,3,4,4,176
37,40,4,4,4,186
37,40,4,4,4,188
37,40,2,4,4,189
37,40,3,4,4,191
37,40,2,4,4,205
37,40,1,4,4,272
37,40,1,4,4,285
37,40,4,4,4,292
37,40,3,4,4,301
37,40,4,4,4,327
37,40,3,4,4,351
37,40,3,4,4,359
37,40,2,4,4,363
37,40,2,4,4,408
37,40,2,4,4,438
37,40,2,4,4,529
37,41,3,5,5,35
37,41,1,5,5,79
37,41,3,5,5,114
37,41,2,5,5,171
37,41,3,5,5,173
37,41,2,5,5,176
37,41,3,5,5,186
37,41,3,5,5,187
37,41,1,5,5,189
37,41,1,5,5,191
37,41,4,5,5,192
37,41,3,5,5,198
37,41,1,5,5,205
37,41,1,5,5,207
37,41,3,5,5,224
37,41,2,5,5,259
37,41,3,5,5,269
37,41,4,5,5,290
37,41,1,5,5,292
37,41,2,5,5,301
37,41,4,5,5,314
37,41,4,5,5,332
37,41,2,5,5,351
37,41,3,5,5,359
37,41,1,5,5,363
37,41,1,5,5,506
37,41,4,5,5,519
37,41,1,5,5,529
37,41,4,5,5,538
37,42,3,6,6,8
37,42,2,6,6,37
37,42,1,6,6,102
37,42,1,6,6,171
37,42,2,6,6,176
37,42,3,6,6,187
37,42,3,6,6,192
37,42,2,6,6,197
37,42,2,6,6,200
37,42,2,6,6,224
37,42,3,6,6,290
37,42,1,6,6,292
37,42,2,6,6,301
37,42,3,6,6,314
37,42,1,6,6,351
37,42,1,6,6,420
37,42,3,6,6,519
37,42,2,6,6,526
37,42,3,6,6,538
37,43,1,7,7,124
37,43,2,7,7,127
37,43,2,7,7,187
37,43,1,7,7,189
37,43,2,7,7,192
37,43,1,7,7,194
37,43,1,7,7,197
37,43,3,7,7,198
37,43,1,7,7,200
37,43,1,7,7,224
37,43,2,7,7,252
37,43,2,7,7,269
37,43,2,7,7,290
37,43,1,7,7,292
37,43,1,7,7,301
37,43,2,7,7,314
37,43,3,7,7,321
37,43,4,7,7,351
37,43,2,7,7,406
37,43,2,7,7,519
37,43,4,7,7,538
37,44,4,8,1,34
37,44,3,8,1,83
37,44,3,8,1,168
37,44,4,8,1,186
37,44,1,8,1,187
37,44,1,8,1,258
37,44,2,8,1,269
37,44,1,8,1,292
37,44,3,8,1,299
37,44,2,8,1,314
37,44,3,8,1,327
37,44,2,8,1,360
37,44,3,8,1,374
37,44,1,8,1,406
37,44,4,8,1,413
37,44,1,8,1,423
37,44,3,8,1,453
37,44,3,8,1,482
37,44,3,8,1,538
37,45,2,9,2,35
37,45,2,9,2,111
37,45,1,9,2,154
37,45,4,9,2,174
37,45,2,9,2,190
37,45,1,9,2,192
37,45,3,9,2,194
37,45,2,9,2,198
37,45,3,9,2,285
37,45,1,9,2,292
37,45,1,9,2,314
37,45,2,9,2,327
37,45,2,9,2,374
37,45,3,9,2,413
37,45,4,9,2,420
37,45,4,9,2,443
37,45,2,9,2,453
37,45,3,9,2,482
37,45,2,9,2,492
37,45,2,9,2,538
37,46,2,10,3,35
37,46,4,10,3,79
37,46,1,10,3,111
37,46,4,10,3,113
37,46,1,10,3,173
37,46,2,10,3,174
37,46,2,10,3,190
37,46,1,10,3,192
37,46,1,10,3,193
37,46,4,10,3,194
37,46,2,10,3,285
37,46,4,10,3,292
37,46,2,10,3,304
37,46,1,10,3,327
37,46,4,10,3,334
37,46,4,10,3,370
37,46,1,10,3,374
37,46,3,10,3,397
37,46,3,10,3,420
37,46,3,10,3,443
37,46,1,10,3,453
37,46,3,10,3,482
37,46,1,10,3,492
37,46,4,10,3,506
37,46,1,10,3,526
37,46,1,10,3,538
37,47,3,11,4,79
37,47,1,11,4,111
37,47,3,11,4,113
37,47,1,11,4,114
37,47,3,11,4,127
37,47,4,11,4,173
37,47,1,11,4,175
37,47,3,11,4,180
37,47,1,11,4,192
37,47,3,11,4,194
37,47,1,11,4,197
37,47,1,11,4,198
37,47,2,11,4,285
37,47,4,11,4,292
37,47,2,11,4,304
37,47,2,11,4,363
37,47,3,11,4,374
37,47,2,11,4,387
37,47,2,11,4,397
37,47,2,11,4,443
37,47,4,11,4,453
37,47,2,11,4,482
37,48,4,12,5,0
37,48,1,12,5,16
37,48,3,12,5,154
37,48,4,12,5,174
37,48,1,12,5,180
37,48,2,12,5,187
37,48,2,12,5,191
37,48,2,12,5,194
37,48,2,12,5,198
37,48,4,12,5,199
37,48,2,12,5,260
37,48,4,12,5,290
37,48,1,12,5,292
37,48,4,12,5,314
37,48,1,12,5,363
37,48,1,12,5,397
37,48,2,12,5,413
37,48,2,12,5,434
37,48,1,12,5,443
37,48,4,12,5,445
37,48,3,12,5,453
37,48,1,12,5,482
37,49,3,13,6,0
37,49,3,13,6,13
37,49,3,13,6,26
37,49,2,13,6,111
37,49,1,13,6,171
37,49,1,13,6,187
37,49,2,13,6,198
37,49,1,13,6,259
37,49,1,13,6,260
37,49,4,13,6,273
37,49,4,13,6,285
37,49,3,13,6,290
37,49,4,13,6,292
37,49,3,13,6,314
37,49,1,13,6,413
37,49,2,13,6,420
37,49,2,13,6,453
37,49,2,13,6,494
37,49,4,13,6,498
37,49,2,13,6,548
37,50,2,14,7,24
37,50,3,14,7,142
37,50,2,14,7,168
37,50,2,14,7,176
37,50,2,14,7,180
37,50,2,14,7,190
37,50,2,14,7,194
37,50,4,14,7,200
37,50,2,14,7,224
37,50,1,14,7,258
37,50,3,14,7,290
37,50,1,14,7,304
37,50,3,14,7,321
37,50,1,14,7,341
37,50,2,14,7,370
37,50,2,14,7,374
37,50,4,14,7,387
37,50,3,14,7,397
37,50,3,14,7,408
37,50,1,14,7,420
37,50,4,14,7,423
37,50,2,14,7,468
37,50,2,14,7,470
37,50,3,14,7,498
37,50,1,14,7,510
37,50,1,14,7,530
37,51,4,15,1,25
37,51,4,15,1,112
37,51,3,15,1,154
37,51,1,15,1,163
37,51,3,15,1,168
37,51,2,15,1,176
37,51,4,15,1,190
37,51,1,15,1,194
37,51,2,15,1,196
37,51,4,15,1,198
37,51,1,15,1,224
37,51,3,15,1,269
37,51,3,15,1,285
37,51,2,15,1,290
37,51,4,15,1,304
37,51,3,15,1,314
37,51,2,15,1,321
37,51,3,15,1,327
37,51,3,15,1,387
37,51,3,15,1,408
37,51,4,15,1,420
37,51,4,15,1,423
37,51,3,15,1,453
37,51,3,15,1,529
37,52,3,16,2,25
37,52,2,16,2,154
37,52,4,16,2,192
37,52,3,16,2,205
37,52,2,16,2,224
37,52,2,16,2,285
37,52,2,16,2,290
37,52,3,16,2,299
37,52,3,16,2,304
37,52,2,16,2,314
37,52,2,16,2,327
37,52,2,16,2,374
37,52,3,16,2,397
37,52,2,16,2,408
37,52,4,16,2,423
37,52,2,16,2,434
37,52,2,16,2,453
37,52,2,16,2,529
37,53,3,17,3,25
37,53,3,17,3,79
37,53,4,17,3,94
37,53,2,17,3,112
37,53,4,17,3,114
37,53,3,17,3,154
37,53,1,17,3,161
37,53,4,17,3,163
37,53,4,17,3,169
37,53,2,17,3,174
37,53,2,17,3,190
37,53,4,17,3,192
37,53,4,17,3,194
37,53,2,17,3,197
37,53,1,17,3,199
37,53,4,17,3,223
37,53,1,17,3,224
37,53,1,17,3,269
37,53,1,17,3,285
37,53,1,17,3,290
37,53,2,17,3,299
37,53,4,17,3,304
37,53,1,17,3,314
37,53,3,17,3,323
37,53,1,17,3,327
37,53,1,17,3,374
37,53,2,17,3,397
37,53,2,17,3,408
37,53,1,17,3,453
37,53,1,17,3,506
37,53,3,17,3,510
37,54,2,18,4,25
37,54,2,18,4,79
37,54,2,18,4,113
37,54,1,18,4,127
37,54,4,18,4,154
37,54,3,18,4,169
37,54,2,18,4,179
37,54,4,18,4,190
37,54,3,18,4,192
37,54,2,18,4,194
37,54,2,18,4,195
37,54,3,18,4,224
37,54,3,18,4,273
37,54,2,18,4,286
37,54,4,18,4,290
37,54,1,18,4,299
37,54,1,18,4,304
37,54,4,18,4,327
37,54,2,18,4,363
37,54,3,18,4,374
37,54,2,18,4,408
37,54,3,18,4,453
37,54,3,18,4,492
37,54,2,18,4,506
37,54,3,18,4,525
37,54,3,18,4,530
37,55,1,19,5,25
37,55,2,19,5,26
37,55,2,19,5,79
37,55,3,19,5,112
37,55,1,19,5,150
37,55,3,19,5,154
37,55,2,19,5,188
37,55,2,19,5,191
37,55,3,19,5,194
37,55,2,19,5,196
37,55,2,19,5,200
37,55,3,19,5,224
37,55,3,19,5,269
37,55,3,19,5,290
37,55,2,19,5,292
37,55,2,19,5,299
37,55,1,19,5,304
37,55,2,19,5,322
37,55,3,19,5,334
37,55,1,19,5,363
37,55,2,19,5,408
37,55,1,19,5,449
37,55,3,19,5,453
37,55,3,19,5,472
37,55,2,19,5,492
37,56,2,20,6,26
37,56,1,20,6,47
37,56,1,20,6,85
37,56,1,20,6,102
37,56,2,20,6,112
37,56,3,20,6,114
37,56,2,20,6,154
37,56,3,20,6,191
37,56,1,20,6,192
37,56,3,20,6,194
37,56,1,20,6,267
37,56,2,20,6,286
37,56,2,20,6,290
37,56,1,20,6,292
37,56,1,20,6,299
37,56,4,20,6,301
37,56,3,20,6,314
37,56,1,20,6,322
37,56,1,20,6,361
37,56,2,20,6,453
37,56,2,20,6,472
37,56,1,20,6,525
37,57,2,21,7,26
37,57,1,21,7,94
37,57,2,21,7,112
37,57,1,21,7,124
37,57,1,21,7,174
37,57,1,21,7,177
37,57,1,21,7,178
37,57,1,21,7,186
37,57,2,21,7,191
37,57,1,21,7,192
37,57,1,21,7,194
37,57,2,21,7,224
37,57,3,21,7,271
37,57,1,21,7,292
37,57,2,21,7,314
37,57,1,21,7,334
37,57,4,21,7,408
37,57,2,21,7,453
37,57,3,21,7,527
37,58,3,22,1,141
37,58,3,22,1,166
37,58,2,22,1,168
37,58,3,22,1,169
37,58,2,22,1,176
37,58,1,22,1,192
37,58,3,22,1,224
37,58,3,22,1,269
37,58,1,22,1,270
37,58,2,22,1,271
37,58,3,22,1,286
37,58,4,22,1,299
37,58,4,22,1,301
37,58,3,22,1,314
37,58,3,22,1,327
37,58,3,22,1,408
37,58,4,22,1,494
37,58,3,22,1,534
37,59,3,23,2,141
37,59,1,23,2,177
37,59,2,23,2,190
37,59,2,23,2,194
37,59,3,23,2,200
37,59,2,23,2,271
37,59,3,23,2,290
37,59,3,23,2,299
37,59,3,23,2,301
37,59,2,23,2,314
37,59,2,23,2,327
37,59,1,23,2,341
37,59,2,23,2,388
37,59,2,23,2,408
37,59,2,23,2,453
37,59,3,23,2,472
37,59,3,23,2,494
37,59,1,23,2,506
37,59,3,23,2,525
37,60,4,24,3,94
37,60,4,24,3,113
37,60,2,24,3,169
37,60,4,24,3,180
37,60,4,24,3,186
37,60,1,24,3,190
37,60,1,24,3,191
37,60,3,24,3,192
37,60,2,24,3,194
37,60,4,24,3,196
37,60,1,24,3,199
37,60,3,24,3,200
37,60,2,24,3,271
37,60,2,24,3,290
37,60,2,24,3,299
37,60,2,24,3,301
37,60,1,24,3,314
37,60,3,24,3,323
37,60,3,24,3,326
37,60,2,24,3,368
37,60,3,24,3,370
37,60,1,24,3,388
37,60,1,24,3,408
37,60,1,24,3,453
37,60,2,24,3,472
37,60,4,24,3,494
37,60,3,24,3,506
37,60,3,24,3,510
37,60,3,24,3,513
37,60,2,24,3,525
37,60,1,24,3,529
37,60,1,24,3,534
37,61,2,25,4,0
37,61,1,25,4,47
37,61,3,25,4,141
37,61,3,25,4,170
37,61,4,25,4,174
37,61,2,25,4,189
37,61,4,25,4,191
37,61,2,25,4,192
37,61,4,25,4,194
37,61,3,25,4,200
37,61,4,25,4,224
37,61,2,25,4,272
37,61,1,25,4,285
37,61,2,25,4,290
37,61,1,25,4,299
37,61,3,25,4,301
37,61,2,25,4,309
37,61,2,25,4,323
37,61,2,25,4,324
37,61,4,25,4,341
37,61,2,25,4,363
37,61,4,25,4,368
37,61,4,25,4,370
37,61,2,25,4,408
37,61,3,25,4,453
37,61,3,25,4,492
37,61,2,25,4,498
37,61,4,25,4,526
37,62,1,26,5,0
37,62,2,26,5,141
37,62,2,26,5,171
37,62,3,26,5,174
37,62,2,26,5,186
37,62,3,26,5,192
37,62,3,26,5,194
37,62,2,26,5,196
37,62,3,26,5,224
37,62,2,26,5,260
37,62,4,26,5,286
37,62,3,26,5,290
37,62,2,26,5,299
37,62,2,26,5,301
37,62,2,26,5,327
37,62,2,26,5,361
37,62,1,26,5,363
37,62,3,26,5,368
37,62,3,26,5,370
37,62,2,26,5,421
37,62,2,26,5,453
37,62,3,26,5,472
37,62,3,26,5,527
37,62,2,26,5,530
37,63,2,27,6,9
37,63,1,27,6,53
37,63,4,27,6,113
37,63,2,27,6,169
37,63,1,27,6,186
37,63,3,27,6,192
37,63,2,27,6,224
37,63,1,27,6,260
37,63,4,27,6,271
37,63,1,27,6,285
37,63,3,27,6,286
37,63,3,27,6,290
37,63,1,27,6,361
37,63,2,27,6,370
37,63,2,27,6,397
37,63,4,27,6,449
37,63,1,27,6,453
37,63,2,27,6,472
37,63,3,27,6,530
37,64,1,28,7,9
37,64,1,28,7,79
37,64,1,28,7,94
37,64,2,28,7,112
37,64,1,28,7,124
37,64,4,28,7,173
37,64,4,28,7,175
37,64,1,28,7,180
37,64,1,28,7,186
37,64,1,28,7,188
37,64,1,28,7,191
37,64,2,28,7,192
37,64,1,28,7,194
37,64,2,28,7,196
37,64,1,28,7,200
37,64,1,28,7,224
37,64,1,28,7,270
37,64,1,28,7,271
37,64,4,28,7,286
37,64,1,28,7,292
37,64,1,28,7,334
37,64,3,28,7,342
37,64,3,28,7,397
37,64,4,28,7,453
37,64,1,28,7,494
37,64,2,28,7,527
37,64,3,28,7,530
37,65,4,29,1,124
37,65,1,29,1,150
37,65,4,29,1,176
37,65,2,29,1,194
37,65,2,29,1,196
37,65,2,29,1,223
37,65,4,29,1,271
37,65,3,29,1,286
37,65,3,29,1,301
37,65,3,29,1,327
37,65,3,29,1,334
37,65,2,29,1,339
37,65,3,29,1,370
37,65,4,29,1,434
37,65,3,29,1,538
37,66,3,30,2,124
37,66,2,30,2,176
37,66,3,30,2,189
37,66,2,30,2,200
37,66,3,30,2,243
37,66,2,30,2,269
37,66,2,30,2,286
37,66,2,30,2,290
37,66,2,30,2,301
37,66,2,30,2,327
37,66,3,30,2,334
37,66,2,30,2,370
37,66,4,30,2,471
37,66,3,30,2,472
37,66,2,30,2,538
37,67,4,31,3,94
37,67,1,31,3,163
37,67,4,31,3,173
37,67,2,31,3,176
37,67,2,31,3,186
37,67,4,31,3,194
37,67,2,31,3,285
37,67,1,31,3,286
37,67,2,31,3,290
37,67,1,31,3,301
37,67,3,31,3,323
37,67,1,31,3,327
37,67,2,31,3,334
37,67,1,31,3,370
37,67,2,31,3,472
37,67,3,31,3,525
37,67,1,31,3,538
37,68,2,32,4,47
37,68,3,32,4,85
37,68,4,32,4,178
37,68,1,32,4,184
37,68,4,32,4,186
37,68,3,32,4,189
37,68,4,32,4,194
37,68,2,32,4,285
37,68,2,32,4,290
37,68,3,32,4,301
37,68,2,32,4,323
37,68,4,32,4,327
37,68,2,32,4,363
37,68,3,32,4,525
37,69,2,33,5,34
37,69,2,33,5,175
37,69,3,33,5,186
37,69,2,33,5,189
37,69,2,33,5,191
37,69,4,33,5,198
37,69,2,33,5,260
37,69,4,33,5,286
37,69,2,33,5,301
37,69,3,33,5,327
37,69,2,33,5,361
37,69,1,33,5,363
37,69,3,33,5,472
37,69,1,33,5,492
37,69,2,33,5,525
37,69,2,33,5,548
37,70,2,34,6,79
37,70,2,34,6,102
37,70,2,34,6,124
37,70,1,34,6,175
37,70,2,34,6,186
37,70,4,34,6,198
37,70,1,34,6,260
37,70,4,34,6,269
37,70,1,34,6,271
37,70,3,34,6,286
37,70,3,34,6,290
37,70,1,34,6,314
37,70,2,34,6,355
37,70,1,34,6,361
37,70,2,34,6,472
37,70,1,34,6,525
37,70,3,34,6,538
38,38,4,1,2,10
38,38,2,1,2,85
38,38,1,1,2,94
38,38,2,1,2,95
38,38,1,1,2,112
38,38,1,1,2,116
38,38,2,1,2,171
38,38,2,1,2,191
38,38,4,1,2,194
38,38,2,1,2,196
38,38,2,1,2,197
38,38,1,1,2,204
38,38,1,1,2,211
38,38,1,1,2,220
38,38,1,1,2,244
38,38,1,1,2,275
38,38,2,1,2,286
38,38,3,1,2,291
38,38,1,1,2,292
38,38,3,1,2,304
38,38,2,1,2,327
38,38,2,1,2,334
38,38,3,1,2,351
38,38,2,1,2,370
38,38,1,1,2,382
38,38,1,1,2,384
38,38,1,1,2,446
38,38,1,1,2,479
38,38,3,1,2,505
38,38,3,1,2,525
38,38,2,1,2,538
38,38,3,1,2,544
38,38,2,1,2,547
38,39,3,2,3,47
38,39,2,2,3,79
38,39,1,2,3,85
38,39,1,2,3,95
38,39,4,2,3,110
38,39,1,2,3,112
38,39,1,2,3,114
38,39,2,2,3,154
38,39,1,2,3,171
38,39,1,2,3,174
38,39,4,2,3,187
38,39,2,2,3,194
38,39,1,2,3,200
38,39,2,2,3,223
38,39,1,2,3,285
38,39,3,2,3,301
38,39,2,2,3,304
38,39,3,2,3,326
38,39,1,2,3,327
38,39,1,2,3,370
38,39,3,2,3,453
38,39,2,2,3,505
38,39,3,2,3,506
38,39,2,2,3,525
38,39,1,2,3,538
38,40,3,3,4,18
38,40,2,3,4,79
38,40,3,3,4,85
38,40,2,3,4,95
38,40,3,3,4,112
38,40,4,3,4,114
38,40,1,3,4,154
38,40,1,3,4,163
38,40,4,3,4,186
38,40,4,3,4,188
38,40,3,3,4,191
38,40,1,3,4,194
38,40,4,3,4,224
38,40,1,3,4,285
38,40,1,3,4,292
38,40,2,3,4,301
38,40,2,3,4,304
38,40,2,3,4,324
38,40,2,3,4,327
38,40,3,3,4,351
38,40,3,3,4,359
38,40,2,3,4,363
38,40,2,3,4,369
38,40,2,3,4,370
38,40,2,3,4,408
38,41,3,4,5,35
38,41,3,4,5,114
38,41,2,4,5,171
38,41,2,4,5,176
38,41,3,4,5,186
38,41,3,4,5,187
38,41,4,4,5,192
38,41,2,4,5,205
38,41,3,4,5,224
38,41,2,4,5,259
38,41,3,4,5,269
38,41,4,4,5,290
38,41,1,4,5,292
38,41,2,4,5,301
38,41,4,4,5,314
38,41,2,4,5,351
38,41,3,4,5,359
38,41,1,4,5,363
38,41,1,4,5,506
38,41,4,4,5,519
38,41,4,4,5,538
38,42,3,5,6,8
38,42,3,5,6,36
38,42,2,5,6,79
38,42,1,5,6,171
38,42,2,5,6,176
38,42,3,5,6,187
38,42,1,5,6,191
38,42,3,5,6,192
38,42,2,5,6,194
38,42,2,5,6,197
38,42,2,5,6,224
38,42,1,5,6,259
38,42,3,5,6,290
38,42,1,5,6,292
38,42,2,5,6,301
38,42,3,5,6,314
38,42,1,5,6,351
38,42,3,5,6,519
38,42,3,5,6,538
38,43,4,6,7,17
38,43,3,6,7,36
38,43,1,6,7,124
38,43,1,6,7,173
38,43,2,6,7,187
38,43,2,6,7,192
38,43,1,6,7,194
38,43,1,6,7,197
38,43,3,6,7,198
38,43,1,6,7,224
38,43,2,6,7,269
38,43,2,6,7,273
38,43,2,6,7,290
38,43,1,6,7,292
38,43,2,6,7,301
38,43,2,6,7,314
38,43,3,6,7,321
38,43,3,6,7,397
38,43,2,6,7,406
38,43,2,6,7,504
38,43,2,6,7,519
38,43,4,6,7,538
38,44,4,7,1,34
38,44,3,7,1,36
38,44,3,7,1,83
38,44,4,7,1,166
38,44,3,7,1,168
38,44,4,7,1,186
38,44,1,7,1,187
38,44,4,7,1,189
38,44,1,7,1,258
38,44,2,7,1,269
38,44,1,7,1,273
38,44,3,7,1,285
38,44,1,7,1,292
38,44,3,7,1,299
38,44,4,7,1,301
38,44,2,7,1,314
38,44,3,7,1,327
38,44,2,7,1,360
38,44,3,7,1,374
38,44,1,7,1,406
38,44,4,7,1,413
38,44,1,7,1,423
38,44,3,7,1,453
38,44,3,7,1,482
38,44,3,7,1,538
38,44,3,7,1,553
38,45,2,8,2,111
38,45,3,8,2,127
38,45,1,8,2,154
38,45,4,8,2,174
38,45,2,8,2,190
38,45,1,8,2,192
38,45,3,8,2,194
38,45,2,8,2,198
38,45,2,8,2,285
38,45,1,8,2,292
38,45,1,8,2,314
38,45,2,8,2,327
38,45,2,8,2,374
38,45,3,8,2,413
38,45,4,8,2,420
38,45,2,8,2,453
38,45,3,8,2,482
38,45,2,8,2,492
38,45,2,8,2,525
38,45,4,8,2,528
38,45,2,8,2,531
38,45,2,8,2,538
38,46,3,9,3,79
38,46,1,9,3,111
38,46,4,9,3,113
38,46,3,9,3,127
38,46,3,9,3,171
38,46,1,9,3,173
38,46,2,9,3,174
38,46,1,9,3,192
38,46,1,9,3,193
38,46,4,9,3,194
38,46,1,9,3,285
38,46,4,9,3,292
38,46,2,9,3,304
38,46,1,9,3,327
38,46,4,9,3,334
38,46,4,9,3,370
38,46,1,9,3,374
38,46,3,9,3,397
38,46,3,9,3,420
38,46,1,9,3,453
38,46,3,9,3,482
38,46,1,9,3,492
38,46,4,9,3,506
38,46,1,9,3,538
38,47,1,10,4,111
38,47,3,10,4,113
38,47,1,10,4,114
38,47,1,10,4,127
38,47,4,10,4,163
38,47,4,10,4,173
38,47,3,10,4,174
38,47,1,10,4,175
38,47,3,10,4,180
38,47,1,10,4,192
38,47,3,10,4,194
38,47,1,10,4,197
38,47,1,10,4,198
38,47,4,10,4,200
38,47,1,10,4,266
38,47,2,10,4,285
38,47,4,10,4,292
38,47,2,10,4,341
38,47,2,10,4,363
38,47,3,10,4,374
38,47,2,10,4,387
38,47,2,10,4,397
38,47,2,10,4,443
38,47,4,10,4,453
38,47,2,10,4,482
38,48,4,11,5,0
38,48,1,11,5,16
38,48,3,11,5,154
38,48,3,11,5,174
38,48,2,11,5,187
38,48,2,11,5,194
38,48,1,11,5,198
38,48,4,11,5,199
38,48,2,11,5,260
38,48,4,11,5,290
38,48,1,11,5,292
38,48,4,11,5,314
38,48,1,11,5,363
38,48,1,11,5,397
38,48,2,11,5,413
38,48,3,11,5,434
38,48,1,11,5,443
38,48,4,11,5,445
38,48,3,11,5,453
38,48,1,11,5,482
38,49,3,12,6,0
38,49,3,12,6,26
38,49,3,12,6,35
38,49,4,12,6,59
38,49,2,12,6,111
38,49,1,12,6,112
38,49,1,12,6,174
38,49,1,12,6,187
38,49,1,12,6,198
38,49,1,12,6,259
38,49,1,12,6,260
38,49,4,12,6,285
38,49,3,12,6,290
38,49,4,12,6,292
38,49,4,12,6,305
38,49,3,12,6,314
38,49,2,12,6,321
38,49,1,12,6,413
38,49,2,12,6,420
38,49,2,12,6,453
38,49,4,12,6,498
38,49,1,12,6,528
38,49,1,12,6,544
38,49,2,12,6,548
38,50,2,13,7,24
38,50,2,13,7,79
38,50,3,13,7,90
38,50,2,13,7,125
38,50,2,13,7,127
38,50,3,13,7,142
38,50,2,13,7,168
38,50,3,13,7,176
38,50,2,13,7,194
38,50,4,13,7,200
38,50,2,13,7,224
38,50,1,13,7,272
38,50,3,13,7,290
38,50,1,13,7,301
38,50,1,13,7,304
38,50,1,13,7,341
38,50,2,13,7,370
38,50,2,13,7,374
38,50,4,13,7,387
38,50,3,13,7,397
38,50,3,13,7,408
38,50,1,13,7,420
38,50,2,13,7,463
38,50,2,13,7,468
38,50,2,13,7,470
38,50,3,13,7,498
38,50,1,13,7,510
38,50,1,13,7,530
38,51,4,14,1,25
38,51,4,14,1,112
38,51,3,14,1,154
38,51,1,14,1,163
38,51,3,14,1,168
38,51,2,14,1,176
38,51,4,14,1,190
38,51,1,14,1,194
38,51,2,14,1,196
38,51,4,14,1,198
38,51,1,14,1,200
38,51,1,14,1,224
38,51,3,14,1,285
38,51,2,14,1,290
38,51,4,14,1,304
38,51,3,14,1,314
38,51,3,14,1,327
38,51,3,14,1,387
38,51,3,14,1,408
38,51,1,14,1,410
38,51,4,14,1,420
38,51,4,14,1,423
38,51,3,14,1,453
38,51,3,14,1,529
38,52,3,15,2,25
38,52,2,15,2,154
38,52,4,15,2,192
38,52,2,15,2,224
38,52,2,15,2,227
38,52,2,15,2,269
38,52,2,15,2,285
38,52,2,15,2,290
38,52,3,15,2,299
38,52,3,15,2,304
38,52,2,15,2,314
38,52,2,15,2,316
38,52,2,15,2,327
38,52,2,15,2,374
38,52,3,15,2,397
38,52,2,15,2,408
38,52,4,15,2,423
38,52,2,15,2,434
38,52,2,15,2,453
38,52,2,15,2,529
38,53,3,16,3,25
38,53,3,16,3,79
38,53,4,16,3,94
38,53,2,16,3,112
38,53,4,16,3,114
38,53,2,16,3,154
38,53,1,16,3,161
38,53,4,16,3,163
38,53,4,16,3,169
38,53,2,16,3,174
38,53,2,16,3,190
38,53,1,16,3,191
38,53,4,16,3,192
38,53,4,16,3,194
38,53,2,16,3,197
38,53,1,16,3,199
38,53,4,16,3,223
38,53,1,16,3,224
38,53,1,16,3,269
38,53,3,16,3,272
38,53,1,16,3,285
38,53,1,16,3,290
38,53,2,16,3,299
38,53,4,16,3,301
38,53,4,16,3,304
38,53,1,16,3,314
38,53,1,16,3,327
38,53,1,16,3,374
38,53,2,16,3,397
38,53,2,16,3,408
38,53,1,16,3,453
38,53,1,16,3,506
38,53,3,16,3,510
38,54,2,17,4,25
38,54,2,17,4,79
38,54,2,17,4,109
38,54,2,17,4,113
38,54,1,17,4,127
38,54,4,17,4,154
38,54,1,17,4,163
38,54,3,17,4,169
38,54,2,17,4,179
38,54,4,17,4,190
38,54,4,17,4,191
38,54,3,17,4,192
38,54,2,17,4,194
38,54,2,17,4,195
38,54,3,17,4,224
38,54,3,17,4,273
38,54,4,17,4,290
38,54,1,17,4,299
38,54,1,17,4,301
38,54,1,17,4,304
38,54,3,17,4,316
38,54,4,17,4,327
38,54,2,17,4,363
38,54,2,17,4,369
38,54,3,17,4,374
38,54,2,17,4,408
38,54,3,17,4,453
38,54,3,17,4,492
38,54,1,17,4,506
38,54,3,17,4,525
38,54,3,17,4,530
38,55,1,18,5,25
38,55,2,18,5,26
38,55,2,18,5,79
38,55,3,18,5,112
38,55,3,18,5,154
38,55,1,18,5,163
38,55,3,18,5,169
38,55,2,18,5,188
38,55,2,18,5,191
38,55,3,18,5,194
38,55,2,18,5,196
38,55,3,18,5,224
38,55,3,18,5,269
38,55,3,18,5,290
38,55,2,18,5,292
38,55,4,18,5,295
38,55,2,18,5,299
38,55,1,18,5,304
38,55,2,18,5,322
38,55,3,18,5,334
38,55,1,18,5,363
38,55,2,18,5,408
38,55,1,18,5,449
38,55,3,18,5,453
38,55,3,18,5,472
38,55,2,18,5,492
38,55,4,18,5,506
38,56,2,19,6,26
38,56,1,19,6,47
38,56,1,19,6,85
38,56,1,19,6,102
38,56,2,19,6,112
38,56,3,19,6,114
38,56,1,19,6,150
38,56,2,19,6,154
38,56,2,19,6,174
38,56,1,19,6,192
38,56,3,19,6,194
38,56,1,19,6,267
38,56,2,19,6,290
38,56,4,19,6,292
38,56,1,19,6,299
38,56,4,19,6,301
38,56,3,19,6,314
38,56,1,19,6,322
38,56,2,19,6,453
38,56,2,19,6,472
38,57,2,20,7,26
38,57,1,20,7,94
38,57,2,20,7,112
38,57,1,20,7,124
38,57,1,20,7,174
38,57,1,20,7,177
38,57,1,20,7,178
38,57,1,20,7,186
38,57,1,20,7,192
38,57,1,20,7,194
38,57,1,20,7,200
38,57,2,20,7,224
