Snapshot Date,TTT,LOS,Hotel Name,Price,Rating,Reviews,Neighborhood,Breakfast,Free Cancellation,Rooms Left,Check-in,Check-out
2025-03-15,0,1,Arlo Midtown,358,Wonderful,"5,432",New York,No,No,N/A,2025-03-15,2025-03-16
2025-03-15,0,2,Hotel 48LEX New York,694,Reserve,"1,001",New York,No,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,Virgin Hotels New York City,600,Reserve,"2,331",New York,No,No,1,2025-03-15,2025-03-17
2025-03-15,0,2,"PUBLIC, an Ian Schrager hotel",891,Reserve,"2,812",New York,No,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,The Belvedere Hotel,382,Very,"3,556",New York,No,No,75,2025-03-15,2025-03-17
2025-03-15,0,2,SpringHill Suites by Marriott New York Manhattan/Times Square South,464,Reserve,"1,229",New York,Yes,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,The New Yorker A Wyndham Hotel,409,Reserve,"5,215",New York,No,No,6,2025-03-15,2025-03-17
2025-03-15,0,2,Hilton New York Times Square,468,Reserve,"1,491",Theater District,No,No,1,2025-03-15,2025-03-17
2025-03-15,0,2,Moxy Brooklyn Williamsburg,831,Reserve,683,Williamsburg,No,No,1,2025-03-15,2025-03-17
2025-03-15,0,2,Radio City Apartments,429,Excellent,"4,154",Theater District,No,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,Hyatt Place New York City/Times Square,424,Very,"2,441",New York,Yes,No,3,2025-03-15,2025-03-17
2025-03-15,0,2,Doubletree by Hilton New York Times Square South,498,Reserve,"4,093",New York,No,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,Wingate by Wyndham New York Midtown South/5th Ave,434,Reserve,"1,002",New York,Yes,No,2,2025-03-15,2025-03-17
2025-03-15,0,2,Millennium Premier New York Times Square,633,Reserve,"1,004",Theater District,Yes,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,Hampton Inn Manhattan/Times Square Central,469,Reserve,"1,926",Theater District,Yes,No,1,2025-03-15,2025-03-17
2025-03-15,0,2,Hilton Garden Inn New York/Central Park South-Midtown West,553,Reserve,"1,752",Theater District,No,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,Virgin Hotels New York City,600,Reserve,"2,331",New York,No,No,1,2025-03-15,2025-03-17
2025-03-15,0,2,Hyatt Place New York / Chelsea,507,Reserve,"2,264",Chelsea,Yes,No,2,2025-03-15,2025-03-17
2025-03-15,0,2,Hotel Indigo NYC Financial District by IHG,360,Reserve,674,New York,No,No,1,2025-03-15,2025-03-17
2025-03-15,0,2,Fairfield Inn by Marriott New York Manhattan/Fifth Avenue,406,Reserve,"1,006",New York,Yes,No,5,2025-03-15,2025-03-17
2025-03-15,0,2,Residence Inn by Marriott New York Manhattan/Midtown East,514,Reserve,"1,001",New York,Yes,No,5,2025-03-15,2025-03-17
2025-03-15,0,2,AC Hotel by Marriott New York Downtown,467,Reserve,"1,007",New York,No,No,4,2025-03-15,2025-03-17
2025-03-15,0,2,Courtyard New York Manhattan/ Midtown East,596,Excellent,"2,244",New York,No,No,5,2025-03-15,2025-03-17
2025-03-15,0,2,Embassy Suites by Hilton New York Manhattan Times Square,531,Reserve,"2,061",New York,Yes,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,Kixby,491,Reserve,"1,319",New York,No,No,5,2025-03-15,2025-03-17
2025-03-15,0,2,DoubleTree by Hilton Hotel New York City - Chelsea,464,Reserve,"1,562",Chelsea,No,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,Element New York Times Square West,440,Reserve,"2,318",New York,Yes,No,5,2025-03-15,2025-03-17
2025-03-15,0,2,Renaissance New York Midtown Hotel,556,Reserve,"1,002",New York,No,No,2,2025-03-15,2025-03-17
2025-03-15,0,2,Hilton Garden Inn New York/West 35th Street,487,Wonderful,"2,457",New York,No,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,Even Hotel New York - Times Square South by IHG,602,Reserve,"1,087",New York,No,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,Hilton Brooklyn New York,533,Reserve,"1,008",Brooklyn,No,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,Hotel 1200,452,Reserve,40,Brooklyn,No,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,AC Hotel by Marriott New York Times Square,521,Reserve,"1,002",New York,No,No,4,2025-03-15,2025-03-17
2025-03-15,0,2,Hilton Garden Inn New York/Midtown Park Ave,455,Reserve,"1,026",New York,No,No,1,2025-03-15,2025-03-17
2025-03-15,0,2,Courtyard New York Manhattan/Times Square West,556,Reserve,"1,443",New York,No,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,Courtyard by Marriott New York World Trade Center Area,456,Reserve,817,New York,No,No,4,2025-03-15,2025-03-17
2025-03-15,0,2,Courtyard by Marriott New York Manhattan/Midtown West,596,Reserve,"1,002",New York,No,No,5,2025-03-15,2025-03-17
2025-03-15,0,2,Moxy NYC Chelsea,532,Reserve,"1,005",Chelsea,No,No,4,2025-03-15,2025-03-17
2025-03-15,0,2,Warwick New York,590,Wonderful,"1,476",Central New York City,No,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,Hampton Inn Manhattan/Times Square South,427,Reserve,"1,535",New York,Yes,No,4,2025-03-15,2025-03-17
2025-03-15,0,2,Best Western Premier Herald Square,409,Reserve,"1,005",New York,No,No,7,2025-03-15,2025-03-17
2025-03-15,0,2,Pod Times Square,418,Reserve,"4,322",New York,No,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,Empire Hotel,536,Reserve,"5,242",New York,No,No,27,2025-03-15,2025-03-17
2025-03-15,0,2,Millennium Hilton New York One UN Plaza,535,Reserve,"1,747",New York,No,No,1,2025-03-15,2025-03-17
2025-03-15,0,2,"Marriott Vacation Club®, New York City",455,Reserve,"1,008",New York,No,No,2,2025-03-15,2025-03-17
2025-03-15,0,2,The Muse New York,574,Reserve,"1,282",Theater District,No,No,3,2025-03-15,2025-03-17
2025-03-15,0,2,Courtyard by Marriott New York City Manhattan Fifth Avenue,510,Reserve,"1,004",New York,No,No,4,2025-03-15,2025-03-17
2025-03-15,0,2,Holiday Inn Express - New York City Chelsea by IHG,453,Reserve,"1,383",Chelsea,Yes,No,19,2025-03-15,2025-03-17
2025-03-15,0,2,Courtyard by Marriott New York Manhattan/Times Square,556,Reserve,"1,007",New York,No,No,4,2025-03-15,2025-03-17
2025-03-15,0,2,Hilton New York Times Square,468,Reserve,"1,491",Theater District,No,No,1,2025-03-15,2025-03-17
2025-03-15,0,2,Hilton Garden Inn New York/Times Square Central,484,Reserve,"2,085",Theater District,No,No,1,2025-03-15,2025-03-17
2025-03-15,0,2,Tuscany by LuxUrban,480,Very,"1,005",New York,No,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,Motto By Hilton New York City Times Square,464,Reserve,"2,280",Theater District,No,No,1,2025-03-15,2025-03-17
2025-03-15,0,2,"Club Quarters Hotel, Grand Central",544,Reserve,"2,338",New York,No,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,"Dream Midtown, by Hyatt",484,Very,"1,286",New York,No,No,38,2025-03-15,2025-03-17
2025-03-15,0,2,Arlo Midtown,556,Reserve,"5,432",New York,No,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,Ace Hotel New York,505,Reserve,"1,003",New York,No,No,1,2025-03-15,2025-03-17
2025-03-15,0,2,Four Points By Sheraton Manhattan Midtown West,535,Reserve,"1,001",New York,No,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,NH Collection New York Madison Avenue,711,Excellent,715,New York,No,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,Crowne Plaza HY36 Midtown Manhattan by IHG,537,Reserve,"1,806",New York,No,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,Fairfield Inn & Suites New York Manhattan / Central Park,464,Reserve,"1,003",New York,Yes,No,1,2025-03-15,2025-03-17
2025-03-15,0,2,citizenM New York Bowery,533,Wonderful,"1,360",New York,No,No,5,2025-03-15,2025-03-17
2025-03-15,0,2,Moxy NYC Downtown,465,Excellent,"1,406",New York,No,No,5,2025-03-15,2025-03-17
2025-03-15,0,2,Westgate New York Grand Central,540,Excellent,"2,532",New York,No,No,44,2025-03-15,2025-03-17
2025-03-15,0,2,La Quinta Inn & Suites by Wyndham Times Square South,429,Reserve,"1,002",New York,Yes,No,3,2025-03-15,2025-03-17
2025-03-15,0,2,DoubleTree by Hilton New York Times Square West,510,Reserve,"1,814",New York,No,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,Carnegie Hotel,544,Reserve,"1,007",New York,No,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,Cambria Hotel New York - Chelsea,510,Reserve,"1,002",Chelsea,No,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,CIVILIAN Hotel,561,Reserve,"1,801",New York,No,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,"The Time New York, part of JdV by Hyatt",463,Very,"1,002",Theater District,No,No,1,2025-03-15,2025-03-17
2025-03-15,0,2,Hilton Garden Inn New York/Times Square Central,484,Reserve,"2,085",Theater District,No,No,1,2025-03-15,2025-03-17
2025-03-15,0,2,Heritage Hotel,418,Very,"1,515",New York,No,No,1,2025-03-15,2025-03-17
2025-03-15,0,2,Hyatt Centric Midtown 5th Avenue New York,519,Reserve,700,New York,No,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,Renaissance New York Times Square Hotel by Marriott,600,Reserve,"1,335",Theater District,No,No,1,2025-03-15,2025-03-17
2025-03-15,0,2,Hotel Boutique at Grand Central,544,Reserve,"1,200",New York,No,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,Hotel Edison Times Square,510,Reserve,"4,516",Theater District,No,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,Hilton Garden Inn New York/Manhattan-Midtown East,487,Reserve,"1,326",New York,No,No,5,2025-03-15,2025-03-17
2025-03-15,0,2,INNSiDE by Meliá New York Nomad,569,Wonderful,"2,217",Chelsea,No,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,The Maritime Hotel,578,Reserve,"1,081",New York,Yes,No,1,2025-03-15,2025-03-17
2025-03-15,0,2,Sheraton New York Times Square Hotel,636,Reserve,"3,262",Theater District,No,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,Fairfield by Marriott New York Manhattan Times Square,521,Reserve,"1,436",New York,Yes,No,5,2025-03-15,2025-03-17
2025-03-15,0,2,"Martinique New York on Broadway, Curio Collection by Hilton",533,Reserve,"1,483",New York,No,No,2,2025-03-15,2025-03-17
2025-03-15,0,2,Citadines Connect Fifth Avenue New York,555,Reserve,"1,327",Central New York City,Yes,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,Archer Hotel New York,647,Reserve,"1,195",Central New York City,No,No,1,2025-03-15,2025-03-17
2025-03-15,0,2,Four Points by Sheraton Midtown-Times Square,510,Reserve,"1,435",New York,No,No,5,2025-03-15,2025-03-17
2025-03-15,0,2,YOTEL New York Times Square,535,Good,"2,107",New York,No,No,163,2025-03-15,2025-03-17
2025-03-15,0,2,Fairfield Inn & Suites New York Midtown Manhattan/Penn Station,632,Reserve,"1,097",Chelsea,Yes,No,5,2025-03-15,2025-03-17
2025-03-15,0,2,Hyatt Grand Central New York,705,Very,"4,878",New York,No,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,Holiday Inn Express New York City Times Square by IHG,504,Reserve,"1,542",New York,Yes,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,Hotel Indigo NYC Financial District by IHG,360,Reserve,674,New York,No,No,1,2025-03-15,2025-03-17
2025-03-15,0,2,Hilton Garden Inn New York/Central Park South-Midtown West,553,Reserve,"1,752",Theater District,No,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,InterContinental New York Times Square by IHG,651,Reserve,"1,013",New York,No,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,Hotel Stanford,522,Excellent,"1,077",New York,Yes,No,7,2025-03-15,2025-03-17
2025-03-15,0,2,"The Draper New York, Tapestry Collection by Hilton",498,Reserve,846,New York,No,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,Park Terrace Hotel,819,Reserve,"1,533",Central New York City,No,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,Crowne Plaza HY36 Midtown Manhattan by IHG,537,Reserve,"1,806",New York,No,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,Hilton Garden Inn New York/Manhattan-Chelsea,613,Reserve,"2,660",Chelsea,No,No,1,2025-03-15,2025-03-17
2025-03-15,0,2,Holiday Inn Express Manhattan Times Square South by IHG,510,Reserve,"1,304",New York,Yes,No,2,2025-03-15,2025-03-17
2025-03-15,0,2,Hyatt Place New York Midtown South,622,Reserve,"1,949",New York,Yes,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,Hotel AKA NoMad,627,Reserve,"1,002",New York,No,No,N/A,2025-03-15,2025-03-17
2025-03-15,0,2,Hilton Garden Inn New York/Tribeca,464,Reserve,"1,004",New York,No,No,1,2025-03-15,2025-03-17
2025-03-15,0,3,Moxy Brooklyn Williamsburg,1097,Reserve,683,Williamsburg,No,No,1,2025-03-15,2025-03-18
2025-03-15,0,3,"The Time New York, part of JdV by Hyatt",940,Very,"1,002",Theater District,No,No,6,2025-03-15,2025-03-18
2025-03-15,0,3,"PUBLIC, an Ian Schrager hotel",1373,Reserve,"2,812",New York,No,No,N/A,2025-03-15,2025-03-18
2025-03-15,0,3,The Belvedere Hotel,590,Very,"3,556",New York,No,No,118,2025-03-15,2025-03-18
2025-03-15,0,3,Truss Hotel Times Square,624,Very,"2,389",New York,No,No,N/A,2025-03-15,2025-03-18
2025-03-15,0,3,Doubletree by Hilton New York Times Square South,768,Reserve,"4,093",New York,No,No,N/A,2025-03-15,2025-03-18
2025-03-15,0,3,Radio City Apartments,673,Excellent,"4,154",Theater District,No,No,N/A,2025-03-15,2025-03-18
2025-03-15,0,3,Moxy NYC Lower East Side,1050,Reserve,"1,471",New York,No,No,2,2025-03-15,2025-03-18
2025-03-15,0,3,Hyatt Place New York / Chelsea,728,Reserve,"2,264",Chelsea,Yes,No,N/A,2025-03-15,2025-03-18
2025-03-15,0,3,The New Yorker A Wyndham Hotel,696,Reserve,"5,215",New York,No,No,3,2025-03-15,2025-03-18
2025-03-15,0,3,citizenM New York Bowery,785,Wonderful,"1,360",New York,No,No,5,2025-03-15,2025-03-18
2025-03-15,0,3,Empire Hotel,791,Reserve,"5,242",New York,No,No,62,2025-03-15,2025-03-18
2025-03-15,0,3,TownePlace Suites by Marriott New York Brooklyn,891,Reserve,261,Brooklyn,Yes,No,1,2025-03-15,2025-03-18
2025-03-15,0,3,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,704,Reserve,"2,377",New York,No,No,3,2025-03-15,2025-03-18
2025-03-15,0,3,Hyatt Place New York City/Times Square,747,Very,"2,441",New York,Yes,No,3,2025-03-15,2025-03-18
2025-03-15,0,3,Virgin Hotels New York City,1014,Reserve,"2,331",New York,No,No,N/A,2025-03-15,2025-03-18
