Snapshot Date,TTT,LOS,Hotel Name,Price,Rating,Reviews,Neighborhood,Breakfast,Free Cancellation,Rooms Left,Check-in,Check-out
2025-03-14,0,2,Courtyard New York Manhattan/ Midtown East,596,Excellent,"2,243",New York,No,No,5,2025-03-14,2025-03-16
2025-03-14,0,2,"The Time New York, part of JdV by Hyatt",531,Very,"1,002",Theater District,No,No,3,2025-03-14,2025-03-16
2025-03-14,0,2,"PUBLIC, an Ian Schrager hotel",973,Reserve,"2,809",New York,No,No,N/A,2025-03-14,2025-03-16
2025-03-14,0,3,Moxy NYC Chelsea,794,Reserve,"1,003",Chelsea,No,No,3,2025-03-14,2025-03-17
2025-03-14,0,3,"The Time New York, part of JdV by Hyatt",725,Very,"1,002",Theater District,No,No,2,2025-03-14,2025-03-17
2025-03-14,0,3,"PUBLIC, an Ian Schrager hotel",1281,Reserve,"2,809",New York,No,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,Doubletree by Hilton New York Times Square South,720,Reserve,"4,090",New York,No,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,Four Points By Sheraton New York Downtown,505,Reserve,"1,987",New York,No,No,2,2025-03-14,2025-03-17
2025-03-14,0,3,DoubleTree by Hilton Hotel New York City - Chelsea,622,Reserve,"1,561",Chelsea,No,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,The New Yorker A Wyndham Hotel,631,Reserve,"5,212",New York,No,No,8,2025-03-14,2025-03-17
2025-03-14,0,3,Moxy NYC Lower East Side,1008,Reserve,"1,466",New York,No,No,4,2025-03-14,2025-03-17
2025-03-14,0,3,Element New York Times Square West,587,Reserve,"2,315",New York,Yes,No,3,2025-03-14,2025-03-17
2025-03-14,0,3,SpringHill Suites by Marriott New York Manhattan/Times Square South,764,Reserve,"1,229",New York,Yes,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,Park Terrace Hotel,947,Reserve,"1,533",Central New York City,No,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,"All-season rooftop, free breakfast for 2",N/A,N/A,N/A,N/A,No,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,Hampton Inn Manhattan/Times Square Central,707,Reserve,"1,923",Theater District,Yes,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,Virgin Hotels New York City,899,Reserve,"2,331",New York,No,No,1,2025-03-14,2025-03-17
2025-03-14,0,3,"Club Quarters Hotel, Grand Central",776,Reserve,"2,335",New York,No,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,Fairfield Inn by Marriott New York Manhattan/Fifth Avenue,583,Very,"1,005",New York,Yes,No,5,2025-03-14,2025-03-17
2025-03-14,0,3,Fairfield Inn & Suites New York Manhattan/Times Square South,848,Reserve,"1,316",New York,Yes,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,Hotel Stanford,766,Excellent,"1,070",New York,Yes,No,6,2025-03-14,2025-03-17
2025-03-14,0,3,Virgin Hotels New York City,899,Reserve,"2,331",New York,No,No,1,2025-03-14,2025-03-17
2025-03-14,0,3,Courtyard New York Manhattan/ Midtown East,854,Excellent,"2,243",New York,No,No,5,2025-03-14,2025-03-17
2025-03-14,0,3,Pod Times Square,640,Reserve,"4,320",New York,No,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,SpringHill Suites by Marriott New York Manhattan/Chelsea,656,Reserve,877,Chelsea,Yes,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,Delta Hotels by Marriott New York Times Square,598,Reserve,692,New York,No,No,5,2025-03-14,2025-03-17
2025-03-14,0,3,City Club Hotel,559,Good,"1,459",Central New York City,Yes,No,85,2025-03-14,2025-03-17
2025-03-14,0,3,Residence Inn by Marriott New York Manhattan/Midtown East,782,Reserve,"1,001",New York,Yes,No,5,2025-03-14,2025-03-17
2025-03-14,0,3,The Belvedere Hotel,707,Very,"3,550",New York,No,No,146,2025-03-14,2025-03-17
2025-03-14,0,3,Hyatt Place New York / Chelsea,785,Reserve,"2,263",Chelsea,Yes,No,1,2025-03-14,2025-03-17
2025-03-14,0,3,Hotel Boutique at Grand Central,776,Reserve,"1,200",New York,No,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,Hilton New York Times Square,804,Very,"1,490",Theater District,No,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,Millennium Premier New York Times Square,928,Reserve,"1,004",Theater District,Yes,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,Doubletree by Hilton New York Times Square South,720,Reserve,"4,090",New York,No,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,Hotel 1200,762,Reserve,36,Brooklyn,No,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,Holiday Inn Express - New York City Chelsea by IHG,726,Reserve,"1,380",Chelsea,Yes,No,1,2025-03-14,2025-03-17
2025-03-14,0,3,citizenM New York Bowery,822,Wonderful,"1,358",New York,No,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,Truss Hotel Times Square,700,Reserve,"2,386",New York,No,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,Courtyard by Marriott New York Downtown Manhattan/Financial District,584,Very,"1,002",New York,No,No,5,2025-03-14,2025-03-17
2025-03-14,0,3,Courtyard by Marriott New York Manhattan/Times Square,807,Reserve,"1,005",New York,No,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,Hilton Garden Inn New York Times Square South,781,Reserve,"4,013",New York,No,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,Hilton Garden Inn New York/Midtown Park Ave,722,Reserve,"1,025",New York,No,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,Hilton Garden Inn New York/Manhattan-Chelsea,885,Reserve,"2,654",Chelsea,No,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,"Club Quarters, Times Square - Midtown",899,Reserve,"2,777",Central New York City,No,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,Aloft New York Chelsea,671,Reserve,616,Chelsea,No,No,1,2025-03-14,2025-03-17
2025-03-14,0,3,Courtyard New York Manhattan/Times Square West,845,Reserve,"1,443",New York,No,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,AC Hotel by Marriott New York Times Square,753,Reserve,"1,001",New York,No,No,4,2025-03-14,2025-03-17
2025-03-14,0,3,Moxy NYC Chelsea,794,Reserve,"1,003",Chelsea,No,No,3,2025-03-14,2025-03-17
2025-03-14,0,3,"The Cloud One New York-Downtown, by the Motel One Group",707,Excellent,"1,002",New York,No,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,Millennium Downtown New York,704,Reserve,"2,282",New York,No,No,88,2025-03-14,2025-03-17
2025-03-14,0,3,Westgate New York Grand Central,841,Excellent,"2,532",New York,No,No,69,2025-03-14,2025-03-17
2025-03-14,0,3,Holiday Inn New York City - Times Square by IHG,740,Reserve,"2,047",New York,No,No,1,2025-03-14,2025-03-17
2025-03-14,0,3,Kimpton Hotel Eventi by IHG,996,Reserve,"1,006",Chelsea,No,No,2,2025-03-14,2025-03-17
2025-03-14,0,3,The Standard High Line,1113,Excellent,"1,476",New York,No,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,Kimpton Theta New York - Times Square by IHG,942,Reserve,870,Theater District,No,No,7,2025-03-14,2025-03-17
2025-03-14,0,3,World Center Hotel,854,Reserve,"2,299",New York,No,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,Motto By Hilton New York City Times Square,822,Reserve,"2,279",Theater District,No,No,1,2025-03-14,2025-03-17
2025-03-14,0,3,Courtyard by Marriott New York World Trade Center Area,661,Reserve,817,New York,No,No,1,2025-03-14,2025-03-17
2025-03-14,0,3,Hilton Garden Inn New York/Central Park South-Midtown West,912,Reserve,"1,748",Theater District,No,No,1,2025-03-14,2025-03-17
2025-03-14,0,3,La Quinta Inn & Suites by Wyndham Times Square South,697,Reserve,"1,002",New York,Yes,No,2,2025-03-14,2025-03-17
2025-03-14,0,3,Hotel Edison Times Square,760,Reserve,"4,507",Theater District,No,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,Moxy NYC Times Square,971,Reserve,"2,349",New York,No,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,Hilton Garden Inn New York/Central Park South-Midtown West,912,Reserve,"1,748",Theater District,No,No,1,2025-03-14,2025-03-17
2025-03-14,0,3,Hilton Garden Inn New York/West 35th Street,826,Wonderful,"2,454",New York,No,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,Hampton Inn Madison Square Garden Area Hotel,752,Reserve,"1,122",Chelsea,Yes,No,1,2025-03-14,2025-03-17
2025-03-14,0,3,Wingate by Wyndham New York Midtown South/5th Ave,739,Reserve,"1,001",New York,Yes,No,2,2025-03-14,2025-03-17
2025-03-14,0,3,Holiday Inn Manhattan 6th Ave - Chelsea by IHG,627,Reserve,"1,005",Chelsea,No,No,5,2025-03-14,2025-03-17
2025-03-14,0,3,"Club Quarters Hotel, World Trade Center",854,Fully,"1,594",New York,No,Yes,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,SpringHill Suites by Marriott New York Midtown Manhattan/Park Avenue,719,Reserve,341,New York,Yes,No,1,2025-03-14,2025-03-17
2025-03-14,0,3,Hampton Inn Manhattan-Chelsea,683,Reserve,"1,354",Chelsea,Yes,No,4,2025-03-14,2025-03-17
2025-03-14,0,3,Sheraton New York Times Square Hotel,938,Reserve,"3,259",Theater District,No,No,4,2025-03-14,2025-03-17
2025-03-14,0,3,Embassy Suites by Hilton New York Manhattan Times Square,872,Reserve,"2,060",New York,Yes,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,Warwick New York,931,Wonderful,"1,473",Central New York City,No,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,Arlo Midtown,868,Wonderful,"5,426",New York,No,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,Hampton Inn Manhattan/Times Square South,720,Reserve,"1,532",New York,Yes,No,3,2025-03-14,2025-03-17
2025-03-14,0,3,Courtyard by Marriott New York Manhattan/Midtown West,914,Reserve,"1,002",New York,No,No,5,2025-03-14,2025-03-17
2025-03-14,0,3,Four Points By Sheraton Manhattan Midtown West,825,Reserve,"1,001",New York,No,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,Radio City Apartments,818,Excellent,"4,150",Theater District,No,No,2,2025-03-14,2025-03-17
2025-03-14,0,3,Hampton Inn Manhattan Grand Central,810,Reserve,"1,158",New York,Yes,No,6,2025-03-14,2025-03-17
2025-03-14,0,3,Holiday Inn Express Manhattan Times Square South by IHG,845,Reserve,"1,303",New York,Yes,No,4,2025-03-14,2025-03-17
2025-03-14,0,3,Untitled at 3 Freeman Alley,856,Wonderful,471,New York,Yes,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,Holiday Inn Express New York City Times Square by IHG,790,Reserve,"1,539",New York,Yes,No,88,2025-03-14,2025-03-17
2025-03-14,0,3,Ace Hotel New York,782,Reserve,"1,003",New York,No,No,1,2025-03-14,2025-03-17
2025-03-14,0,3,Aliz Hotel Times Square,720,Very,"1,439",New York,No,No,3,2025-03-14,2025-03-17
2025-03-14,0,3,Millennium Hilton New York One UN Plaza,861,Reserve,"1,746",New York,No,No,2,2025-03-14,2025-03-17
2025-03-14,0,3,"Dream Midtown, by Hyatt",725,Very,"1,284",New York,No,No,1,2025-03-14,2025-03-17
2025-03-14,0,3,Fairfield by Marriott New York Manhattan Times Square,845,Reserve,"1,435",New York,Yes,No,5,2025-03-14,2025-03-17
2025-03-14,0,3,EVEN Hotel New York - Midtown East by IHG,782,Reserve,"1,381",New York,No,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,Courtyard by Marriott New York City Manhattan Fifth Avenue,776,Reserve,"1,003",New York,No,No,4,2025-03-14,2025-03-17
2025-03-14,0,3,Courtyard by Marriott New York Manhattan / Chelsea,847,Reserve,"1,002",Chelsea,No,No,5,2025-03-14,2025-03-17
2025-03-14,0,3,"The Draper New York, Tapestry Collection by Hilton",787,Reserve,846,New York,No,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,AC Hotel by Marriott New York Downtown,739,Reserve,"1,005",New York,No,No,1,2025-03-14,2025-03-17
2025-03-14,0,3,Hilton Garden Inn New York/Times Square Central,849,Reserve,"2,085",Theater District,No,No,3,2025-03-14,2025-03-17
2025-03-14,0,3,Hotel 32 32,789,Very,"2,040",New York,No,No,232,2025-03-14,2025-03-17
2025-03-14,0,3,Four Points by Sheraton Manhattan SoHo Village,719,Reserve,"1,002",New York,No,No,5,2025-03-14,2025-03-17
2025-03-14,0,3,Executive Hotel Le Soleil New York,865,Exceptional,"2,244",New York,No,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,Placemakr Wall Street,883,Exceptional,635,New York,No,No,1,2025-03-14,2025-03-17
2025-03-14,0,3,Moxy NYC Downtown,726,Excellent,"1,405",New York,No,No,5,2025-03-14,2025-03-17
2025-03-14,0,3,Best Western Premier Herald Square,744,Reserve,"1,004",New York,No,No,6,2025-03-14,2025-03-17
2025-03-14,0,3,HGU New York,657,Very,"1,001",New York,No,No,4,2025-03-14,2025-03-17
2025-03-14,0,3,YOTEL New York Times Square,740,Good,"2,104",New York,No,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,DoubleTree by Hilton New York Times Square West,833,Reserve,"1,812",New York,No,No,N/A,2025-03-14,2025-03-17
2025-03-14,0,3,Carnegie Hotel,920,Reserve,"1,005",New York,No,No,6,2025-03-14,2025-03-17
2025-03-14,0,4,1 Hotel Brooklyn Bridge,2238,Excellent,"1,003",Brooklyn,No,No,1,2025-03-14,2025-03-18
2025-03-14,0,4,"The Time New York, part of JdV by Hyatt",974,Very,"1,002",Theater District,No,No,2,2025-03-14,2025-03-18
2025-03-14,0,4,"PUBLIC, an Ian Schrager hotel",1607,Reserve,"2,809",New York,No,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,937,Reserve,"2,374",New York,No,No,1,2025-03-14,2025-03-18
2025-03-14,0,4,Pod Times Square,817,Reserve,"4,320",New York,No,No,101,2025-03-14,2025-03-18
2025-03-14,0,4,The New Yorker A Wyndham Hotel,917,Reserve,"5,212",New York,No,No,4,2025-03-14,2025-03-18
2025-03-14,0,4,Doubletree by Hilton New York Times Square South,1112,Reserve,"4,090",New York,No,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,Virgin Hotels New York City,1257,Excellent,"2,331",New York,No,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,Hampton Inn Manhattan/Times Square Central,1019,Reserve,"1,923",Theater District,Yes,No,1,2025-03-14,2025-03-18
2025-03-14,0,4,Element New York Times Square West,902,Reserve,"2,315",New York,Yes,No,3,2025-03-14,2025-03-18
2025-03-14,0,4,Virgin Hotels New York City,1257,Excellent,"2,331",New York,No,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,Courtyard by Marriott New York Downtown Manhattan/Financial District,762,Very,"1,002",New York,No,No,5,2025-03-14,2025-03-18
2025-03-14,0,4,Moxy NYC Chelsea,1285,Reserve,"1,003",Chelsea,No,No,2,2025-03-14,2025-03-18
2025-03-14,0,4,SpringHill Suites by Marriott New York Manhattan/Times Square South,1217,Reserve,"1,229",New York,Yes,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,citizenM New York Bowery,1123,Wonderful,"1,358",New York,No,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,DoubleTree by Hilton Hotel New York City - Chelsea,1015,Reserve,"1,561",Chelsea,No,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,Hyatt Place New York / Chelsea,1093,Reserve,"2,263",Chelsea,Yes,No,1,2025-03-14,2025-03-18
2025-03-14,0,4,The Belvedere Hotel,992,Very,"3,550",New York,No,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,Truss Hotel Times Square,995,Reserve,"2,386",New York,No,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,Holiday Inn Express - New York City Chelsea by IHG,1057,Reserve,"1,380",Chelsea,Yes,No,1,2025-03-14,2025-03-18
2025-03-14,0,4,Millennium Downtown New York,941,Reserve,"2,282",New York,No,No,118,2025-03-14,2025-03-18
2025-03-14,0,4,Radio City Apartments,1049,Excellent,"4,150",Theater District,No,No,2,2025-03-14,2025-03-18
2025-03-14,0,4,"Club Quarters, Times Square - Midtown",1243,Reserve,"2,777",Central New York City,No,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,Westgate New York Grand Central,1185,Excellent,"2,532",New York,No,No,6,2025-03-14,2025-03-18
2025-03-14,0,4,Holiday Inn Express Manhattan Times Square South by IHG,1164,Reserve,"1,303",New York,Yes,No,2,2025-03-14,2025-03-18
2025-03-14,0,4,Delta Hotels by Marriott New York Times Square,901,Reserve,692,New York,No,No,5,2025-03-14,2025-03-18
2025-03-14,0,4,Kimpton Theta New York - Times Square by IHG,1315,Reserve,870,Theater District,No,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,Hotel Edison Times Square,1049,Reserve,"4,507",Theater District,No,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,Renaissance New York Times Square Hotel by Marriott,1209,Reserve,"1,333",Theater District,No,No,1,2025-03-14,2025-03-18
2025-03-14,0,4,Moxy NYC Lower East Side,1424,Reserve,"1,466",New York,No,No,2,2025-03-14,2025-03-18
2025-03-14,0,4,Hotel 1200,904,Reserve,36,Brooklyn,No,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,Holiday Inn Express New York City Times Square by IHG,1044,Reserve,"1,539",New York,Yes,No,138,2025-03-14,2025-03-18
2025-03-14,0,4,Hotel Stanford,1210,Excellent,"1,070",New York,Yes,No,2,2025-03-14,2025-03-18
2025-03-14,0,4,Aloft New York Chelsea,995,Reserve,616,Chelsea,No,No,1,2025-03-14,2025-03-18
2025-03-14,0,4,Renaissance New York Times Square Hotel by Marriott,1209,Reserve,"1,333",Theater District,No,No,1,2025-03-14,2025-03-18
2025-03-14,0,4,Holiday Inn New York City - Times Square by IHG,1024,Reserve,"2,047",New York,No,No,1,2025-03-14,2025-03-18
2025-03-14,0,4,Fairfield Inn by Marriott New York Manhattan/Fifth Avenue,978,Very,"1,005",New York,Yes,No,5,2025-03-14,2025-03-18
2025-03-14,0,4,La Quinta Inn & Suites by Wyndham Times Square South,985,Reserve,"1,002",New York,Yes,No,2,2025-03-14,2025-03-18
2025-03-14,0,4,Courtyard by Marriott New York World Trade Center Area,917,Reserve,817,New York,No,No,1,2025-03-14,2025-03-18
2025-03-14,0,4,Motto By Hilton New York City Times Square,1180,Reserve,"2,279",Theater District,No,No,1,2025-03-14,2025-03-18
2025-03-14,0,4,"Dream Midtown, by Hyatt",965,Very,"1,284",New York,No,No,1,2025-03-14,2025-03-18
2025-03-14,0,4,Empire Hotel,1060,Reserve,"5,234",New York,No,No,57,2025-03-14,2025-03-18
2025-03-14,0,4,Untitled at 3 Freeman Alley,1187,Wonderful,471,New York,Yes,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,City Club Hotel,884,Good,"1,459",Central New York City,Yes,No,2,2025-03-14,2025-03-18
2025-03-14,0,4,Fairfield Inn & Suites New York Manhattan/Times Square South,1434,Reserve,"1,316",New York,Yes,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,Sheraton New York Times Square Hotel,1351,Reserve,"3,259",Theater District,No,No,4,2025-03-14,2025-03-18
2025-03-14,0,4,Courtyard New York Manhattan/Times Square West,1249,Reserve,"1,443",New York,No,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,Hampton Inn Manhattan Grand Central,1199,Reserve,"1,158",New York,Yes,No,2,2025-03-14,2025-03-18
2025-03-14,0,4,TownePlace Suites by Marriott New York Brooklyn,1461,Reserve,260,Brooklyn,Yes,No,1,2025-03-14,2025-03-18
2025-03-14,0,4,Hotel 32 32,1107,Very,"2,040",New York,No,No,284,2025-03-14,2025-03-18
2025-03-14,0,4,Courtyard by Marriott New York Manhattan/Times Square,1259,Reserve,"1,006",New York,No,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,Wingate by Wyndham New York Midtown South/5th Ave,1073,Reserve,"1,001",New York,Yes,No,2,2025-03-14,2025-03-18
2025-03-14,0,4,Pod 51,911,Reserve,"1,568",New York,No,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,Hilton Garden Inn New York/Midtown Park Ave,1104,Reserve,"1,025",New York,No,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,Pod 39,988,Reserve,"1,337",New York,No,No,5,2025-03-14,2025-03-18
2025-03-14,0,4,Embassy Suites by Hilton New York Manhattan Times Square,1289,Reserve,"2,060",New York,Yes,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,Hampton Inn Madison Square Garden Area Hotel,1144,Reserve,"1,122",Chelsea,Yes,No,1,2025-03-14,2025-03-18
2025-03-14,0,4,Moxy NYC Times Square,1434,Reserve,"2,349",New York,No,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,Hilton Brooklyn New York,1536,Reserve,"1,007",Brooklyn,No,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,Hilton Garden Inn New York/Manhattan-Chelsea,1356,Reserve,"2,654",Chelsea,No,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,Ace Hotel New York,1127,Reserve,"1,003",New York,No,No,1,2025-03-14,2025-03-18
2025-03-14,0,4,YOTEL New York Times Square,1004,Good,"2,104",New York,No,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,Heritage Hotel,983,Very,"1,513",New York,No,No,7,2025-03-14,2025-03-18
2025-03-14,0,4,Arlo Midtown,1269,Wonderful,"5,426",New York,No,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,Hampton Inn Manhattan/Times Square South,1055,Reserve,"1,532",New York,Yes,No,3,2025-03-14,2025-03-18
2025-03-14,0,4,"The Cloud One New York-Downtown, by the Motel One Group",1088,Excellent,"1,002",New York,No,No,4,2025-03-14,2025-03-18
2025-03-14,0,4,AC Hotel by Marriott New York Downtown,1034,Reserve,"1,005",New York,No,No,1,2025-03-14,2025-03-18
2025-03-14,0,4,Aliz Hotel Times Square,1057,Very,"1,439",New York,No,No,162,2025-03-14,2025-03-18
2025-03-14,0,4,"The Time New York, part of JdV by Hyatt",974,Very,"1,002",Theater District,No,No,2,2025-03-14,2025-03-18
2025-03-14,0,4,Courtyard by Marriott New York Manhattan / Chelsea,1232,Reserve,"1,002",Chelsea,No,No,5,2025-03-14,2025-03-18
2025-03-14,0,4,Residence Inn by Marriott New York Manhattan/Midtown East,1360,Reserve,"1,001",New York,Yes,No,5,2025-03-14,2025-03-18
2025-03-14,0,4,Hotel 27 by LuxUrban,941,Good,746,New York,No,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,Candlewood Suites New York City-Times Square by IHG,1058,Reserve,"1,079",New York,No,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,HGU New York,948,Very,"1,001",New York,No,No,2,2025-03-14,2025-03-18
2025-03-14,0,4,Moxy NYC Downtown,1037,Excellent,"1,405",New York,No,No,5,2025-03-14,2025-03-18
2025-03-14,0,4,Home2 Suites By Hilton New York Times Square,1397,Reserve,"2,077",Theater District,Yes,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,LUMA Hotel Times Square,1536,Exceptional,"1,044",Theater District,No,No,1,2025-03-14,2025-03-18
2025-03-14,0,4,Hard Rock Hotel New York,1715,Exceptional,"4,112",Theater District,No,No,233,2025-03-14,2025-03-18
2025-03-14,0,4,World Center Hotel,1260,Reserve,"2,299",New York,No,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,"Club Quarters Hotel, Grand Central",1352,Reserve,"2,335",New York,No,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,SpringHill Suites by Marriott New York Manhattan/Chelsea,1234,Reserve,877,Chelsea,Yes,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,Hampton Inn New York Times Square,1366,Reserve,"2,576",Theater District,Yes,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,Fairfield by Marriott New York Manhattan Times Square,1283,Reserve,"1,435",New York,Yes,No,5,2025-03-14,2025-03-18
2025-03-14,0,4,Hampton Inn Manhattan-Chelsea,1084,Reserve,"1,354",Chelsea,Yes,No,1,2025-03-14,2025-03-18
2025-03-14,0,4,"Club Quarters Hotel, World Trade Center",1260,Reserve,"1,594",New York,No,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,Holiday Inn Manhattan 6th Ave - Chelsea by IHG,1008,Reserve,"1,005",Chelsea,No,No,2,2025-03-14,2025-03-18
2025-03-14,0,4,Moxy NYC Chelsea,1285,Reserve,"1,003",Chelsea,No,No,2,2025-03-14,2025-03-18
2025-03-14,0,4,The Hotel Chelsea,2110,Reserve,992,Chelsea,No,No,4,2025-03-14,2025-03-18
2025-03-14,0,4,Doubletree by Hilton New York Times Square South,1112,Reserve,"4,090",New York,No,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,"33 Hotel, New York City, Seaport",4396,Reserve,701,New York,No,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,The Muse New York,1323,Reserve,"1,279",Theater District,No,No,3,2025-03-14,2025-03-18
2025-03-14,0,4,Ameritania Hotel at Times Square,1214,Reserve,"3,785",Theater District,No,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,DoubleTree by Hilton New York Times Square West,1214,Reserve,"1,812",New York,No,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,Hotel Hendricks,1139,Reserve,"1,368",Central New York City,No,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,Romer Hell's Kitchen,1524,Reserve,"1,684",New York,No,No,1,2025-03-14,2025-03-18
2025-03-14,0,4,Best Western Premier Herald Square,1112,Reserve,"1,004",New York,No,No,5,2025-03-14,2025-03-18
2025-03-14,0,4,Soho 54,774,Good,"1,006",New York,No,No,134,2025-03-14,2025-03-18
2025-03-14,0,4,Hotel Indigo - NYC Downtown - Wall Street by IHG,1088,Reserve,"1,129",New York,No,No,2,2025-03-14,2025-03-18
2025-03-14,0,4,OYO Times Square,971,Reserve,"1,317",Theater District,No,No,N/A,2025-03-14,2025-03-18
2025-03-14,0,4,DoubleTree by Hilton New York Downtown,1031,Reserve,"2,124",New York,No,No,1,2025-03-14,2025-03-18
2025-03-14,0,5,Holiday Inn Express Maspeth by IHG,1268,Reserve,"1,003",Queens,Yes,No,8,2025-03-14,2025-03-19
2025-03-14,0,5,Courtyard by Marriott New York Queens/Fresh Meadows,1004,Reserve,925,Fresh Meadows,No,No,5,2025-03-14,2025-03-19
2025-03-14,0,5,DoubleTree by Hilton Hotel New York City - Chelsea,1700,Reserve,"1,561",Chelsea,No,No,N/A,2025-03-14,2025-03-19
2025-03-14,0,5,YOTEL New York Times Square,1346,Good,"2,104",New York,No,No,N/A,2025-03-14,2025-03-19
2025-03-14,0,5,Night Hotel Broadway,913,N/A,"1,920",Upper West Side,No,No,7,2025-03-14,2025-03-19
2025-03-14,0,5,Hotel Edison Times Square,1377,Reserve,"4,507",Theater District,No,No,N/A,2025-03-14,2025-03-19
2025-03-14,0,5,Pod Times Square,1149,Reserve,"4,320",New York,No,No,156,2025-03-14,2025-03-19
2025-03-14,0,5,Moxy NYC Chelsea,2092,Reserve,"1,003",Chelsea,No,No,2,2025-03-14,2025-03-19
2025-03-14,0,5,OYO Times Square,1335,Reserve,"1,317",Theater District,No,No,N/A,2025-03-14,2025-03-19
2025-03-14,0,5,Ace Hotel New York,1657,Reserve,"1,003",New York,No,No,1,2025-03-14,2025-03-19
2025-03-14,0,5,The Gallivant Times Square,1231,N/A,"3,539",Theater District,No,No,233,2025-03-14,2025-03-19
