Snapshot Date,TTT,LOS,Hotel Name,Price,Rating,Reviews,Neighborhood,Breakfast,Free Cancellation,Rooms Left,Check-in,Check-out
2025-03-17,0,1,The William Vale,469,Excellent,"1,008",Brooklyn,No,No,2,2025-03-17,2025-03-18
2025-03-17,0,1,The Hotel Chelsea,530,Exceptional,995,Chelsea,No,No,2,2025-03-17,2025-03-18
2025-03-17,0,1,Truss Hotel Times Square,295,Very,"2,392",New York,No,No,30,2025-03-17,2025-03-18
2025-03-17,0,1,Hotel St. James,281,Excellent,"5,909",Theater District,No,No,2,2025-03-17,2025-03-18
2025-03-17,0,1,Courtyard by Marriott New York World Trade Center Area,286,Wonderful,820,New York,No,No,3,2025-03-17,2025-03-18
2025-03-17,0,1,The Gallivant Times Square,236,N/A,"3,558",Theater District,No,No,52,2025-03-17,2025-03-18
2025-03-17,0,1,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,289,Fully,"2,385",New York,No,Yes,2,2025-03-17,2025-03-18
2025-03-17,0,1,The Hotel Chelsea,530,Exceptional,995,Chelsea,No,No,2,2025-03-17,2025-03-18
2025-03-17,0,1,The Allen Hotel,228,Excellent,822,New York,No,No,1,2025-03-17,2025-03-18
2025-03-17,0,1,Hampton Inn Manhattan-Chelsea,335,Fully,"1,361",Chelsea,Yes,Yes,N/A,2025-03-17,2025-03-18
2025-03-17,0,1,DoubleTree by Hilton New York JFK Airport,278,Fully,165,Queens,No,Yes,N/A,2025-03-17,2025-03-18
2025-03-17,0,1,CIVILIAN Hotel,344,Wonderful,"1,802",New York,No,No,N/A,2025-03-17,2025-03-18
2025-03-17,0,1,Hotel Giraffe by Library Hotel Collection,365,Exceptional,"1,008",New York,No,No,6,2025-03-17,2025-03-18
2025-03-17,0,1,Redford Hotel,186,Good,256,New York,No,No,N/A,2025-03-17,2025-03-18
2025-03-17,0,1,Hyatt Place New York / Chelsea,370,Very,"2,268",Chelsea,Yes,No,N/A,2025-03-17,2025-03-18
2025-03-17,0,1,Hotel Stanford,304,Excellent,"1,081",New York,Yes,No,7,2025-03-17,2025-03-18
2025-03-17,0,1,Hyatt Place New York Midtown South,360,Wonderful,"1,955",New York,Yes,No,2,2025-03-17,2025-03-18
2025-03-17,0,1,Madison LES Hotel,240,Very,973,New York,Yes,No,1,2025-03-17,2025-03-18
2025-03-17,0,1,Roxy Hotel New York,397,Wonderful,"1,159",New York,No,No,N/A,2025-03-17,2025-03-18
2025-03-17,0,1,Days Inn by Wyndham New York Chinatown,209,Good,26,New York,Yes,No,8,2025-03-17,2025-03-18
2025-03-17,0,1,"Hotel 50 Bowery, part of JdV by Hyatt",307,Wonderful,"1,005",New York,No,No,8,2025-03-17,2025-03-18
2025-03-17,0,1,Hotel Riu Plaza Manhattan Times Square,483,Wonderful,"3,650",Theater District,No,No,3,2025-03-17,2025-03-18
2025-03-17,0,1,"Gild Hall, A Thompson Hotel, by Hyatt",307,Wonderful,"1,001",New York,No,No,1,2025-03-17,2025-03-18
2025-03-17,0,1,Hyatt Place New York City/Times Square,345,Very,"2,457",New York,Yes,No,4,2025-03-17,2025-03-18
2025-03-17,0,1,OYO Times Square,267,Good,"1,320",Theater District,No,No,N/A,2025-03-17,2025-03-18
2025-03-17,0,1,Courtyard by Marriott New York Downtown Manhattan/Financial District,255,Very,"1,006",New York,No,No,5,2025-03-17,2025-03-18
2025-03-17,0,1,Hilton New York Times Square,399,Very,"1,497",Theater District,No,No,1,2025-03-17,2025-03-18
2025-03-17,0,1,The Jane Hotel,176,Good,"1,003",New York,No,No,N/A,2025-03-17,2025-03-18
2025-03-17,0,1,31 Street Broadway Hotel,201,N/A,"1,013",New York,No,No,N/A,2025-03-17,2025-03-18
2025-03-17,0,1,City Club Hotel,286,Good,"1,466",Central New York City,Yes,No,1,2025-03-17,2025-03-18
2025-03-17,0,1,NobleDEN Hotel,329,Exceptional,"1,122",New York,No,No,N/A,2025-03-17,2025-03-18
2025-03-17,0,1,Hotel 32 32,309,Very,"2,044",New York,No,No,89,2025-03-17,2025-03-18
2025-03-17,0,1,Off Soho Suites Hotel,211,Reserve,"1,003",New York,No,No,N/A,2025-03-17,2025-03-18
2025-03-17,0,1,The Sohotel,299,Very,"1,003",New York,No,No,32,2025-03-17,2025-03-18
2025-03-17,0,1,La Quinta Inn & Suites by Wyndham Times Square South,272,Wonderful,"1,004",New York,Yes,No,1,2025-03-17,2025-03-18
2025-03-17,0,1,The Maritime Hotel,380,Exceptional,"1,083",New York,Yes,No,2,2025-03-17,2025-03-18
2025-03-17,0,1,citizenM New York Times Square,381,Exceptional,"1,444",Theater District,No,No,2,2025-03-17,2025-03-18
2025-03-17,0,1,Moxy NYC Lower East Side,358,Excellent,"1,474",New York,No,No,3,2025-03-17,2025-03-18
2025-03-17,0,1,Wyndham Garden Chinatown,260,Very,"1,003",New York,No,No,1,2025-03-17,2025-03-18
2025-03-17,0,1,Eurostars Wall Street,233,Good,"1,001",New York,No,No,50,2025-03-17,2025-03-18
2025-03-17,0,1,Aloft Long Island City - Manhattan View,232,Excellent,"1,000",Long Island City,No,No,5,2025-03-17,2025-03-18
2025-03-17,0,1,Hampton Inn Madison Square Garden Area Hotel,518,Fully,"1,127",Chelsea,Yes,Yes,1,2025-03-17,2025-03-18
2025-03-17,0,1,Smyth Tribeca,390,Wonderful,855,New York,No,No,3,2025-03-17,2025-03-18
2025-03-17,0,1,The Flat NYC,225,Excellent,488,New York,No,No,N/A,2025-03-17,2025-03-18
2025-03-17,0,1,The Washington by LuxUrban,287,Very,"1,008",New York,No,No,N/A,2025-03-17,2025-03-18
2025-03-17,0,1,Aura Hotel Times Square,349,Fully,"1,669",Theater District,No,Yes,23,2025-03-17,2025-03-18
2025-03-17,0,1,Courtyard by Marriott New York Manhattan/Midtown West,433,Wonderful,"1,004",New York,No,No,4,2025-03-17,2025-03-18
2025-03-17,0,1,The Wallace,415,Exceptional,"1,007",Upper West Side,No,No,3,2025-03-17,2025-03-18
2025-03-17,0,1,The Standard East Village,331,Excellent,"1,012",New York,No,No,N/A,2025-03-17,2025-03-18
2025-03-17,0,1,Hotel Belleclaire,352,Wonderful,"2,370",Upper West Side,Yes,No,N/A,2025-03-17,2025-03-18
2025-03-17,0,1,Chelsea Savoy Hotel,308,Excellent,"2,254",Chelsea,Yes,No,N/A,2025-03-17,2025-03-18
2025-03-17,0,1,Ace Hotel New York,345,Very,"1,006",New York,No,No,5,2025-03-17,2025-03-18
2025-03-17,0,2,Hilton Brooklyn New York,665,Reserve,"1,010",Brooklyn,No,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,"PUBLIC, an Ian Schrager hotel",927,Reserve,"2,816",New York,No,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,Night Hotel Broadway,340,N/A,"1,927",Upper West Side,No,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,Truss Hotel Times Square,635,Very,"2,392",New York,No,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,The Manhattan Club,806,Wonderful,"1,327",New York,No,No,155,2025-03-17,2025-03-19
2025-03-17,0,2,Heritage Hotel,487,Very,"1,521",New York,No,No,1,2025-03-17,2025-03-19
2025-03-17,0,2,The William Vale,924,Reserve,"1,008",Brooklyn,No,No,1,2025-03-17,2025-03-19
2025-03-17,0,2,YOTEL New York Times Square,652,Good,"2,112",New York,No,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,The Gallivant Times Square,537,Reserve,"3,558",Theater District,No,No,7,2025-03-17,2025-03-19
2025-03-17,0,2,Sonder The Merchant,428,N/A,N/A,New York,No,No,1,2025-03-17,2025-03-19
2025-03-17,0,2,31 Street Broadway Hotel,345,N/A,"1,013",New York,No,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,Hyatt Place New York / Chelsea,815,Reserve,"2,268",Chelsea,Yes,No,3,2025-03-17,2025-03-19
2025-03-17,0,2,Hilton New York Times Square,1182,Reserve,"1,497",Theater District,No,No,7,2025-03-17,2025-03-19
2025-03-17,0,2,Hotel Beacon,912,Wonderful,"1,241",Upper West Side,No,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,Chelsea Savoy Hotel,615,Reserve,"2,254",Chelsea,Yes,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,Madison LES Hotel,500,Very,973,New York,Yes,No,1,2025-03-17,2025-03-19
2025-03-17,0,2,Pod Times Square,601,Reserve,"4,332",New York,No,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,Virgin Hotels New York City,1119,Wonderful,"2,338",New York,No,No,47,2025-03-17,2025-03-19
2025-03-17,0,2,The Jane Hotel,351,Reserve,"1,003",New York,No,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,Untitled at 3 Freeman Alley,677,Wonderful,472,New York,Yes,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,Days Inn by Wyndham New York Chinatown,475,Reserve,26,New York,Yes,No,1,2025-03-17,2025-03-19
2025-03-17,0,2,Hudson River Hotel,459,N/A,"1,004",New York,No,No,44,2025-03-17,2025-03-19
2025-03-17,0,2,Hotel Stanford,765,Excellent,"1,081",New York,Yes,No,7,2025-03-17,2025-03-19
2025-03-17,0,2,Nine Orchard,1336,Exceptional,97,New York,Yes,No,2,2025-03-17,2025-03-19
2025-03-17,0,2,Hotel Belleclaire,824,Reserve,"2,370",Upper West Side,Yes,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,The Sohotel,720,Very,"1,003",New York,No,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,Fairfield Inn & Suites New York Midtown Manhattan/Penn Station,891,Fully,"1,098",Chelsea,Yes,Yes,2,2025-03-17,2025-03-19
2025-03-17,0,2,Pendry Manhattan West,2847,Reserve,403,Chelsea,No,No,1,2025-03-17,2025-03-19
2025-03-17,0,2,The Manner in the Unbound Collection by Hyatt,1950,Exceptional,23,SoHo,No,No,197,2025-03-17,2025-03-19
2025-03-17,0,2,Hotel 1200,257,Reserve,41,Brooklyn,No,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,Cambria Hotel New York - Chelsea,769,Reserve,"1,003",Chelsea,No,No,1,2025-03-17,2025-03-19
2025-03-17,0,2,citizenM New York Bowery,894,Wonderful,"1,362",New York,No,No,8,2025-03-17,2025-03-19
2025-03-17,0,2,Wyndham Garden Chinatown,650,Reserve,"1,003",New York,No,No,1,2025-03-17,2025-03-19
2025-03-17,0,2,Empire Hotel,912,Reserve,"5,253",New York,No,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,OYO Times Square,694,Reserve,"1,320",Theater District,No,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,Ace Hotel New York,875,Reserve,"1,006",New York,No,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,The Allen Hotel,578,Excellent,822,New York,No,No,1,2025-03-17,2025-03-19
2025-03-17,0,2,Soho Grand Hotel,1240,Wonderful,"1,096",SoHo,No,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,World Center Hotel,854,Reserve,"2,307",New York,No,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,The Wallace,1015,Reserve,"1,007",Upper West Side,No,No,3,2025-03-17,2025-03-19
2025-03-17,0,2,Millennium Downtown New York,892,Fully,"2,284",New York,No,Yes,2,2025-03-17,2025-03-19
2025-03-17,0,2,Motto by Hilton New York City Chelsea,893,Reserve,"1,404",Chelsea,No,No,1,2025-03-17,2025-03-19
2025-03-17,0,2,Radio City Apartments,923,Excellent,"4,160",Theater District,No,No,1,2025-03-17,2025-03-19
2025-03-17,0,2,Hotel Edison Times Square,877,Reserve,"4,523",Theater District,No,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,Hilton Garden Inn New York/Central Park South-Midtown West,1046,Reserve,"1,759",Theater District,No,No,1,2025-03-17,2025-03-19
2025-03-17,0,2,The Times Square EDITION,1191,Reserve,"1,002",Theater District,No,No,5,2025-03-17,2025-03-19
2025-03-17,0,2,Comfort Inn Manhattan - Midtown West,636,Reserve,"1,535",New York,Yes,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,Hotel Mulberry,739,Wonderful,"1,005",New York,No,No,1,2025-03-17,2025-03-19
2025-03-17,0,2,Courtyard New York Manhattan/ Midtown East,1477,Excellent,"2,250",New York,No,No,5,2025-03-17,2025-03-19
2025-03-17,0,2,Hampton Inn Manhattan/Times Square South,1026,Fully,"1,539",New York,Yes,Yes,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,The Washington by LuxUrban,733,Very,"1,008",New York,No,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,Soho 54,586,Good,"1,008",New York,No,No,23,2025-03-17,2025-03-19
2025-03-17,0,2,Holiday Inn Express New York City- Wall Street by IHG,679,Reserve,"1,007",New York,No,No,1,2025-03-17,2025-03-19
2025-03-17,0,2,"Club Quarters Hotel, World Trade Center",854,Reserve,"1,599",New York,No,No,1,2025-03-17,2025-03-19
2025-03-17,0,2,Mint House at 70 Pine,1051,Exceptional,"1,003",New York,No,No,1,2025-03-17,2025-03-19
2025-03-17,0,2,Ink 48 Hotel,762,Reserve,"1,174",New York,No,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,"11 Howard, New York, a Member of Design Hotels",969,Reserve,867,SoHo,No,No,1,2025-03-17,2025-03-19
2025-03-17,0,2,Hilton Garden Inn Long Island City New York,544,Fully,"1,002",Queens,No,Yes,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,The Surrey A Corinthia Hotel,2600,Reserve,12,New York,No,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,Hyatt Place New York City/Times Square,948,Very,"2,457",New York,Yes,No,2,2025-03-17,2025-03-19
2025-03-17,0,2,Hotel 32 32,804,Very,"2,044",New York,No,No,3,2025-03-17,2025-03-19
2025-03-17,0,2,Canal Loft Hotel,422,Good,848,New York,No,No,34,2025-03-17,2025-03-19
2025-03-17,0,2,The FIDI Hotel,664,Reserve,841,New York,No,No,1,2025-03-17,2025-03-19
2025-03-17,0,2,Park Terrace Hotel,1267,Reserve,"1,539",Central New York City,No,No,1,2025-03-17,2025-03-19
2025-03-17,0,2,Paramount Times Square,764,Good,137,Theater District,No,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,AC Hotel by Marriott New York Downtown,941,Reserve,"1,010",New York,No,No,1,2025-03-17,2025-03-19
2025-03-17,0,2,Trump International Hotel & Tower New York,1904,Fully,"1,005",New York,No,Yes,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,Hyatt Grand Central New York,1244,Very,"4,886",New York,No,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,Best Western Plus Soho Hotel,831,Reserve,257,New York,Yes,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,voco Times Square South New York by IHG,796,Reserve,"1,231",New York,No,No,2,2025-03-17,2025-03-19
2025-03-17,0,2,Moxy NYC Lower East Side,1060,Reserve,"1,474",New York,No,No,2,2025-03-17,2025-03-19
2025-03-17,0,2,"The Beekman, A Thompson Hotel, by Hyatt",1648,Wonderful,"1,002",New York,No,No,2,2025-03-17,2025-03-19
2025-03-17,0,2,The Bowery Hotel,1407,Reserve,520,New York,No,No,2,2025-03-17,2025-03-19
2025-03-17,0,2,Sheraton New York Times Square Hotel,1278,Reserve,"3,276",Theater District,No,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,Four Points By Sheraton New York Downtown,808,Reserve,"1,989",New York,No,No,3,2025-03-17,2025-03-19
2025-03-17,0,2,Hotel Indigo Lower East Side New York by IHG,868,Reserve,"1,394",New York,No,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,The Ludlow Hotel,1290,Reserve,"1,002",New York,No,No,2,2025-03-17,2025-03-19
2025-03-17,0,2,Gansevoort Meatpacking,1226,Excellent,"1,008",New York,No,No,87,2025-03-17,2025-03-19
2025-03-17,0,2,The Hotel @ Fifth Avenue,853,Very,"1,593",New York,No,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,Pod 51,682,Reserve,"1,571",New York,No,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,M Social Hotel Times Square New York,1078,Reserve,"3,471",Theater District,No,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,Kimpton Theta New York - Times Square by IHG,1084,Reserve,873,Theater District,No,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,The Historic Blue Moon Hotel - NYC,843,Good,94,New York,No,No,2,2025-03-17,2025-03-19
2025-03-17,0,2,Courtyard by Marriott New York World Trade Center Area,919,Reserve,820,New York,No,No,1,2025-03-17,2025-03-19
2025-03-17,0,2,City Club Hotel,840,Good,"1,466",Central New York City,Yes,No,3,2025-03-17,2025-03-19
2025-03-17,0,2,Doubletree by Hilton New York Times Square South,1095,Fully,"4,099",New York,No,Yes,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,"Dream Midtown, by Hyatt",918,Very,"1,291",New York,No,No,2,2025-03-17,2025-03-19
2025-03-17,0,2,Eurostars Wall Street,741,Good,"1,001",New York,No,No,4,2025-03-17,2025-03-19
2025-03-17,0,2,Millennium Hilton New York One UN Plaza,1173,Reserve,"1,754",New York,No,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,The Hotel Chelsea,2176,Reserve,995,Chelsea,No,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,Tribeca Hotel FiDi,483,Good,415,New York,No,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,Park Central Hotel New York,992,Reserve,"3,217",New York,No,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,Millennium Hilton New York One UN Plaza,1173,Reserve,"1,754",New York,No,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,The Wall Street Inn,774,Excellent,"1,001",New York,No,No,191,2025-03-17,2025-03-19
2025-03-17,0,2,Four Seasons Hotel New York Downtown,2210,Reserve,400,New York,No,No,4,2025-03-17,2025-03-19
2025-03-17,0,2,Kixby,993,Wonderful,"1,323",New York,No,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,70 Park Avenue,983,Reserve,"1,175",New York,No,No,N/A,2025-03-17,2025-03-19
2025-03-17,0,2,Hyatt Centric Wall Street New York,1161,Reserve,"1,006",New York,No,No,1,2025-03-17,2025-03-19
2025-03-17,0,2,Courtyard by Marriott New York Downtown Manhattan/Financial District,785,Reserve,"1,006",New York,No,No,5,2025-03-17,2025-03-19
2025-03-17,0,2,Smyth Tribeca,1299,Reserve,855,New York,No,No,1,2025-03-17,2025-03-19
2025-03-17,0,3,Hilton Brooklyn New York,1033,Reserve,"1,010",Brooklyn,No,No,N/A,2025-03-17,2025-03-20
2025-03-17,0,3,Hampton Inn Madison Square Garden Area Hotel,1421,Fully,"1,127",Chelsea,Yes,Yes,1,2025-03-17,2025-03-20
2025-03-17,0,3,"PUBLIC, an Ian Schrager hotel",1437,Reserve,"2,816",New York,No,No,N/A,2025-03-17,2025-03-20
2025-03-17,0,3,St Marks Hotel,390,Good,"1,004",New York,No,No,1,2025-03-17,2025-03-20
2025-03-17,0,3,Night Hotel Broadway,537,N/A,"1,927",Upper West Side,No,No,N/A,2025-03-17,2025-03-20
2025-03-17,0,3,Heritage Hotel,692,Very,"1,521",New York,No,No,1,2025-03-17,2025-03-20
2025-03-17,0,3,Truss Hotel Times Square,990,Very,"2,392",New York,No,No,N/A,2025-03-17,2025-03-20
2025-03-17,0,3,Hampton Inn Manhattan-Chelsea,1373,Fully,"1,361",Chelsea,Yes,Yes,2,2025-03-17,2025-03-20
2025-03-17,0,3,The Manhattan Club,1226,Wonderful,"1,327",New York,No,No,5,2025-03-17,2025-03-20
2025-03-17,0,3,Empire Hotel,1168,Reserve,"5,253",New York,No,No,N/A,2025-03-17,2025-03-20
2025-03-17,0,3,Sonder The Merchant,613,N/A,N/A,New York,No,No,1,2025-03-17,2025-03-20
2025-03-17,0,3,Hyatt Place New York / Chelsea,1187,Reserve,"2,268",Chelsea,Yes,No,5,2025-03-17,2025-03-20
2025-03-17,0,3,DoubleTree by Hilton New York Times Square West,1373,Reserve,"1,822",New York,No,No,N/A,2025-03-17,2025-03-20
2025-03-17,0,3,Hotel Stanford,1090,Excellent,"1,081",New York,Yes,No,6,2025-03-17,2025-03-20
2025-03-17,0,3,YOTEL New York Times Square,1012,Good,"2,112",New York,No,No,N/A,2025-03-17,2025-03-20
2025-03-17,0,3,31 Street Broadway Hotel,500,N/A,"1,013",New York,No,No,N/A,2025-03-17,2025-03-20
2025-03-17,0,3,Hotel Beacon,1406,Wonderful,"1,241",Upper West Side,No,No,N/A,2025-03-17,2025-03-20
2025-03-17,0,3,Pod Times Square,937,Reserve,"4,332",New York,No,No,N/A,2025-03-17,2025-03-20
2025-03-17,0,3,Days Inn by Wyndham New York Chinatown,707,Reserve,26,New York,Yes,No,1,2025-03-17,2025-03-20
2025-03-17,0,3,Millennium Downtown New York,1230,Fully,"2,284",New York,No,Yes,N/A,2025-03-17,2025-03-20
2025-03-17,0,3,"The Beekman, A Thompson Hotel, by Hyatt",1999,Wonderful,"1,002",New York,No,No,1,2025-03-17,2025-03-20
2025-03-17,0,3,Hotel Belleclaire,1206,Reserve,"2,370",Upper West Side,Yes,No,N/A,2025-03-17,2025-03-20
2025-03-17,0,3,Untitled at 3 Freeman Alley,1082,Wonderful,472,New York,Yes,No,N/A,2025-03-17,2025-03-20
2025-03-17,0,3,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,1247,Fully,"2,385",New York,No,Yes,1,2025-03-17,2025-03-20
2025-03-17,0,3,The Gallivant Times Square,859,Reserve,"3,558",Theater District,No,No,5,2025-03-17,2025-03-20
2025-03-17,0,3,OYO Times Square,990,Reserve,"1,320",Theater District,No,No,N/A,2025-03-17,2025-03-20
2025-03-17,0,3,Soho Grand Hotel,1729,Wonderful,"1,096",SoHo,No,No,294,2025-03-17,2025-03-20
